i msc degree rural development 20 years experience field programme developmentmanagement coordination monitoring reporting general experienced partnership leading project andprogramme teams particularly agriculture sector see,agricultural
farmer breeder rare breed pigs agricultural equestrian contractor offering maintenance services farmssmallholdings equestrian yards building fabric groundworks fencing drainage paddock maintenance andan see,agricultural
25 yrs working experience stores as section in charge ccl cgl sense 1992 till date at ms nationalsteelworking fully computerised system base erpr12 see,agricultural
registered professional engineer broad agricultural background highlighted onsite crop production andagronomy water resource energy environmental design project management onfarm research specificprofe see,agricultural
i seasoned management professional 3 years ?experience b2b sales product management channelpartner management business development see,agricultural
farmer breeder rare breed pigs agricultural equestrian contractor offering maintenance services farmssmallholdings equestrian yards building fabric groundworks fencing drainage paddock maintenance andan see,agricultural
mikael international development professional social entrepreneur experienced managing programs inafrica asia latin america leading several startups specialities include agriculture livelihoods rural agriculturalfinance renewable energy technology development surveys data collection strategy program mana see,agricultural
i writer blogger podcaster farmer i write principally fields agriculture environmentalconservation i look publish work subjects environment food farming community engagementconservation british countryside amongst others topics i also particularly interested rewilding see,agricultural
chartered accountant company secretary 20 years multi industry experience exposure mergers amalgamations private equity deals see,agricultural
highly skilled customer focused flexible approach solving problems short notice supporting hardware forservers lans pcs servers well development delivery house projects internal trainingcourses providing executive support able organize motivate others now looking forward next sta see,agricultural
hanuman singh jatav currently working assistant professor soil science agricultural chemistry sknagriculture universityjobner jaipur rajasthan india he also worked atomic absorptionspectroscopy aas gta vga micronutrient element pollution lab last 5 year departme see,agricultural
as student southern university am college i accumulated several skills crisiscommunication skills intercultural communication skills multiple computer skills i ?also multipleleadership groups i organize team meetings events campus things benefitted see,agricultural
i focused hardworking young agricultural entrepreneur determined help people grow i explore theenormous opportunities agricultural agrobased industrial sectors see,agricultural
professional objectivefacilitate emergence modern agriculture sector food nutrition security increased employment andimproved livelihoods development dissemination package improved varieties best cultur see,agricultural
specialties business development marketing bid management see,agricultural
well experience production management hygiene safety people management planning inventorymaintenance deliver strategic direction improved maintenance efficiency skilled dairy food beveragegmp haccp iso 22000 confectionery quality management familiar give training new technology q see,agricultural
i done carrier btech mtech food technology i 05 years experience productiondepartment good knowledge food quality controlcurrently working production executive jain spices agro products india pvt ltd aurangabad see,agricultural
craft goat agro farms kasarsai mulashi pune 410506 9689894444 9923001873 9922112173 see,agricultural
we introduce organization ?chamber marathwada industries agriculture cmia ?apex oldest bodyindustries marathwada region working catalyst ?overall growth region ?since last 45 years see,agricultural
i am in call center industry for the last 29 yearswe are looking for affiliate centers for our outbound campaigns interested centers can contactme at see,bpo
i am in call center industry for the last 29 yearswe are looking for affiliate centers for our outbound campaigns interested centers can contactme at see,bpo
experienced owner demonstrated history working consumer services industry skilled operationsmanagement customer acquisition call center development customer relationship management crm andcustomer retention strong business development professional graduate focused commerce see,bpo
mission see,bpo
looking dme leads and data provider see,bpo
global leader 25 years experience leadership track record it outsourcing business operationsprocurement sourcing sales pl responsibilities see,bpo
i commerce graduate master degree computer management general diploma co operativeaccounting 1992 2001 i one year private job charted accountant firm ahmednagar from 1996 istarted company named mukund computers software converted manasi see,bpo
as president founder i 25 years handson experience call center industry providingoutsourcing solutions i enjoy helping companies find high quality topperforming bpo providers cloudbasedcall center solutions my guiding principles honesty integrity treating others i want treate see,bpo
i working freelancer bpo consultancy firmobjective work company years years turn company top level see,bpo
two months experience bpo six months delivery executive see,bpo
expert call center outsourcing consultant providing med sized fortune 500 businesses solutions help themfind best outsource call center providers see,bpo
experienced director demonstrated history working information technology services industry skilledin call center development call center startup genetic counseling volunteer training small group counselingstrong professional master business administration mba focused human resources manageme see,bpo
bponakshatra financial and bpo advisors set year 2007 privilege introduce see,bpo
key executive insights ?business transformation achieved revenue performance 120 target masterminded businesst see,sales
experienced sales marketing business development demonstrated history achievements andaccomplishments skilled customer relationship management crm account management formulating andexecuting market strategies see,sales
experienced senior marketing executive skilled marketing management sales customer relationship managementcrm event management corporate communications strong marketing professional advance programmein marketing management focused brand management iim calcutta studied management sym see,sales
passionate individual love i datadriven sales management designing implementing strategic sales plan expands company ?customer base ensures see,sales
experienced general manager demonstrated history working machinery industry skilled salescustomer relationship management crm management account management product development strongoperations professional bachelor engineering be focused electronics textile industry see,sales
i engage enterprises help transform success digital era this involves adoption emergingtechnologies using holistic digital platform approach build successful business i help clients combine bestcapa see,sales
countrylevel leadership ?pharma and healthcarefortifying sales marketing strategizing business development creating profit centers see,sales
transforming traditional sales operations agile effective multichannel management sales strategist worked cooperative national mncorganisations see,sales
automotive professional passionate trucks strong believer team work see,sales
experienced director of sales marketing demonstrated history working it product industry skilledin goto market strategy sales market research presales analytics strong strategy marketing salesprofessional graduated indian institute management ahmedabad see,sales
strategic minded individual keen sense competitive intelligence market analysis highly experienced indriving sales initiatives boost sales order meet objectives proven ability work independently teamsetting equal ease a proven closer ability develop new business pipelines delivering th see,sales
24 years experience sales marketing commercial training different sectors organization see,sales
?to obtain position responsibilities utilizes skills experience keen work environment wherei enrich knowledge see,sales
transforming traditional sales operations agile effective multichannel management sales strategist worked cooperative national mncorganisations see,sales
he experienced b2b sales professional currently working aarti industries limited business managerfor pharmaceuticals business unit prior worked srf limited specialty chemicals business asassistant manager business development role pharmaceuticals agrochemicals vertical he also see,sales
a keen learner passion professional socioeconomic topics avid reader consistently providingthought leadership strategy management area see,sales
experienced general manager marketing demonstrated history working mechanical industrialengineering industry skilled negotiation manufacturing operations management engineering projectplanning strong marketing professional graduated khkabbur institute engineering st josephs s see,sales
dynamic marketing sales manager 7 years experience delivering results driving sales throughinnovative ideas tenacious building new business securing customer ?loyalty forging strong relationship withexternal business partners instrumental writing documents including proposals contracts marketing plans see,sales
a dynamic marketing professional effective communicator strong analytical bent mind highly competitivepassionate persuasive articulate experience working crosscultural multinational environments see,sales
i sales marketing professional track record increasing sales across multiple channels i motivatedby desire deliver positive outcomes facets role revenue generation brand awareness andpeople development i best known applying data driven approach sales process ensuring see,sales
dynamic goaloriented professional 10 years experience sales marketing market researchreporting market analysis achieved strong gains enhancing innovative ideas company ?growth anddeveloping branding strategies increase business profit organisation see,sales
27 years experience direct sales marketing customer service franchising management consulting trainingbuilding companies scratch reviving sick companies profits office automation telephoneinformation services placement services it communications real estate see,sales
lovable company see,sales
setup online pl across several companies telecom publishing travel media domains led digitaltransformation internally grow one cost effective business models see,sales
a dynamic professional mba marketing 9 yr ?rich experience strategy planing business developmentoperations management marketing product promotions a keen planner proven abilities devising strategies toaugment business streamline distribution networks promote products business excellence verifiable yea see,sales
see,sales
honest motivated employee proven track record building growing sales territories competitiveenvironments dedicated build rapport maintaining loyal customer relationship understanding needsand creating individual solutions offer deep technical acumen good communication skill help custo see,sales
i passionate handle new challenges gives enormous satisfaction succeeding themresponsible handle operations umano subsidiary united biotech ltd oral formulations see,sales
communication different forms unites organization towards common goals creating better perception themarket launching breakthrough productsservices celebrating benchmarks successes simply saying hello youcant away i simply try make engaging see,sales
i head sales strategy sales operations salesloftduring career i held variety general management roles semiconductor industry see,sales
hvac see,sales
experienced deputy manager marketing sales demonstrated history working automotive industryskilled business development sales management data analysis strategic planning management teammanagement strong marketing sales professional masters degree focused mba management see,sales
i managing director senior partner based boston consulting group ?atlanta office i lead firm ?smarketing sales pricing practice work leading companies choose embrace revolutionaryopportunities redefine future marketing sales pricing functions see,sales
client success directorcofounder at empathy north marketing and sales solutionswe authentic canadian based marketing sales asaservice agency msass expand brand loy see,sales
growthfocused awardwining accomplished professional extensive experience directing aspects salesand marketing focus maximising business revenue profitrepeated success executing delivering complex projects globally developingimplementing strategic see,sales
shklok services consultant ssc established 2017 it consulting outsourcing training company inmadhya pradesh india ssc organization mainly deals providing services consultant diversifying industrylike manufacturing banking it egovernance see,consultant
beccl one leading iso 90012015 certified company uae our solution oriented dynamic dedicatedcompetent experienced team strictly adhere quality every stage work association give ?peaceof mind ?customers see,consultant
experienced proprietor demonstrated history working information technology services industryskilled network administration microsoft excel customer service microsoft word business developmentstrong entrepreneurship professional bachelors degree focused computer science asp colleg see,consultant
human resource practitioner 8 years work experience efficient planner problem solver canwork independently well excellent team playerable juggle multiple priorities meet tight deadlines without compromising quality ability work see,consultant
having 10 years hand experience end end recruitmentskillsrecruitmentcompensation benefitscorporate trainingcareer counselingpdp classes etc see,consultant
manav placement consultant mpc leading job placement consultancy firm catering needs variousindustries organizations since 1992 requisite talented manpower occupy senior middle levelpositions performing various functional responsibilities see,consultant
25 years experience it industry worked software consulting business development sales presales projectmanagement training 15 years software product sale presales partners directselling excellent account management project management relationship building solution selling skills see,consultant
recruiter consultant see,consultant
25 years experience it industry worked software consulting business development sales presales projectmanagement training 15 years software product sale presales partners directselling excellent account management project management relationship building solution selling skills see,consultant
hvac sales project maintenance see,consultant
1 consultant trainer iso 9001 iatf 16949 ehosvda 632 previously heading quality assurance function automotive industries see,consultant
sathyanand brings 10 years experience education development recently certification lead atcentre teacher accreditation centa karadi path education company he also teach india fellowbefore working dhan foundation ngo working microfinance agriculture he h see,consultant
preparation dbr sldspecifications electrical calculation power lighting earthing short circuit voltagedropsizing transformer generator lt panel see,consultant
educationist specialising enhancing performance schools creating customized school improvement plans professional development programs designing curriculum create sustainable school ecosystems see,consultant
waterproofing consultant developed propitory system expansion joint podium slab basementwaterproofing also developed drain system terrace gardens basements also giving lectures onwaterproofing practicing civil engineers see,consultant
edutrain training consulting services consortium trainers consultants hailing diverse businessverticals including academia industry see,consultant
wearing hat sales person trainer consultant last 14 years mercuri goldmann india pvt ltd helporganisation gaining competitive advantage improve sales performance unparalleled solutions acrossknowledge process skills behaviour see,consultant
experienced civil engineer demonstrated history working civil engineering industry skilled autocadhighways quality management quality assurance structural engineering strong engineering professional amtech focused structural engineering dcrust murthal see,consultant
political consultant five years worked top notch politicians across india see,consultant
have eight years industry experience skills multitasking understanding financial concepts assetmanagement company seek employment fastpaced customer environment asset management specialist withthree years experience strong ability develop relationships external database consultants possess see,consultant
a design thinking consulting practitioner seasoned industry professional 20 years corporate experienceihave worked globally across different cultures domains technologies tcs infosys cybage variousstrategic leadership rolesi bring rich understanding diverse business industries cultures together see,consultant
24 years comprehensive experience food production a la carte bulk food production hotels institutional catering standalone restaurant operation proven ability effectively lead multioutlet dining highvolume operations see,consultant
it professional 20 years areas banking capital markets payments healthcare domainsgood blend technical domain knowledge strategic thinker see,consultant
i proven b2b b2c approach generates leads opportunities grow business do use social media grow business see,consultant
guiding companies achieve excellence see,consultant
experienced mature hr ld executive demonstrated results impact key areas talentdevelopment executive coaching capability building have thorough understanding human dynamics achanging environment ability facilitate train coach executives across organisational levels see,consultant
management system consultants facilitator core competence haccp iso 22000fsscbrcgmp expertisein food processing hotel industries see,consultant
rl financial services consultants provides end end financial reporting services public filers mutual fundregistrants we make xbrl filing simpler inexpensive accurate see,consultant
expert design design management building engineering services currently teaching plumbing design apremier institute pune see,consultant
i odoo python developer consultant i around 3 years professional experienceworking odoo v12 v11 v10 v9 v8 see,consultant
i looking job change hvacrevitmep design estimation fieldi mechanical engineer currently working amnear engineers consultancy design estimation e see,consultant
excellence award pfizer project tata consultancy servicesperformer of year award sql star ltdteam lead quarter 3iinfotech see,consultant
dear friendsmy name arun chaudhary i cofounder vidhyant infosystems also freelancer it trainer w see,consultant
anika technologies high end training consulting company focusing quality effectiveness researchconducted suggests effective training increase productivity employees 230 see,consultant
ss recruits consultants young startup foraying recruitment consultancy businesss we based inhyderabad render services across india our management vast experience diverse verticles our vision isto provide quality services clients thereby attaining win win situations customer delight see,consultant
gsb research consulting pvt ltd one stop solution business formation promotion marketing brandingdevelopment reputation management main motto gsb deal different aspects startups othergrowing organisations providing supports using print electronic digital telecom outdoor activities ev see,consultant
follow us instagram swab digital media,digital media
this digital marketing agency specialized b2b b2c marketing using google adwords bing ads oathadvertising amazon ads quora ads youtube marketing linkedin marketing facebook marketing email marketing,digital media
founder ceo absolute digital media multi awardwinning digital marketing based essex london,digital media
build99 pioneer providing one stop solution building construction materials indian market throughecommerceour main focus rendering services procurement materials construction industry,building & construction
shahni digital media number one digital marketing company bhopal india helps build brand andpresent target customers we 5 years ?experience field fastest growingdigital marketing firm india,digital media
building construction professional 15 years ?experience india us industries strongcommunication skills ability extract best diverse project teams ?clients consultants contractors,building & construction
adam reynolds position vice president sees managing theatrical movies division digital mediamanagement team develop execute digital viral social media campaigns wide range,digital media
hello,building & construction
i well organised project manger goaloriented 21 years experience inmanagementconstruction filed strong quality focus analytical problemsolver able anticipate issues,building & construction
experienced vice president demonstrated history working marketing digital advertising industryskilled digital media planning strategy sem search engine optimization seo mobile content sales mobileapplications strong digital media professional masters degree focused marketing mumbai university,digital media
i well organised project manger goaloriented 21 years experience inmanagementconstruction filed strong quality focus analytical problemsolver able anticipate issues,building & construction
kadigital media like inhouse marketing team Â½ even price,digital media
mep electrical designer supervisor,building & construction
bavyesh digital media digital agency based hyderabad india vision connect players across digitalworld ?advertisers publishersthe team collective experience 20 years online media space,digital media
as founder stark digital media services i created passionate team achieved hundreds awesomewebsites 500 global clientele 100 repeat business ratio trust domain work,digital media
perfection quality project big small dependabilityreliability trust qualities describeg ghine construction see community focus online howard county details,building & construction
innovation hungry product evangelist believes true potential digital media open infiniteopportunities every entity digital ecosystem,digital media
i total 7 years experience civil construction field hence 4 years experience india part time auto caddraftsman civil 3 years experience qatar civil site supervisor,building & construction
i mba graduate specialising marketing rizvi institute management studies research i presentlyworking digital marketing agency managing paid campaigns google ads have also done media planning,digital media
sameers constructioncivil engineer government contractor,building & construction
digital marketing professional 8 years experience executing scaling digital campaign b2b b2c brands core strength lies datadriven approach skilled web analytics digital strategy seo paid media,digital media
we always welcome regardless bulk project our foremost concern satisfaction customer thescope project faraway so get ready build idiosyncratic dream team inbuild,building & construction
marketer heart,digital media
homes for life,building & construction
we digital agency ?trusted partner collaborator we build resultsoriented digital strategiesand continually refine campaigns optimal outcome from fullscale digital marketing advertising strategyand planning right tactical execution reporting,digital media
building construction,building & construction
?enterprising leader planner strong record contributions streamlining operations invigorating businessesand heightening productivity,digital media
as head media publishing i responsible meeting client needs daily basis business developmentapart media planning developing objectives strategies plans presentations my role involves working,digital media
experienced senior consultant demonstrated history working government administration industryskilled political science public speaking social media international relations public administration strongconsulting professional master business administration mba focused marketing nmims,digital media
building construction,building & construction
experienced cofounder demonstrated history working online media industry skilled businessprocess service delivery requirements analysis customer relationship management crm management strongentrepreneurship professional,digital media
digital media hawk a digital marketing services we group digital marketing experts finding solutionsfor business better marketing strategies get profitable business,digital media
shri ram constructions civil construction company specializing building residential commercial property aseducational institutions industrial buildings commercial complexes residential apartments,building & construction
the what since 2011 ive helped coaches consultants industry experts start grow online businesses withonline marketing automation advertising,digital media
hii abhijeet kumar digital marketing consultant i dont say expert digital marketing goodknowledge seo smo worked top industries digital field,digital media
extensive experience engineering management leadership development test problemsolving expert atanalyzing solving complex problems selfmotivated professional capable working independently oras part team,building & construction
our young passionate team digital marketing enthusiasts comprising specialists insights analyticsstrategy planning search marketing social media content development web design always motivated deliver,digital media
richard charles architecture provides multidisciplinary range architectural services residential commercialleisure industrial clients shaping project experience suit individual requirements,building & construction
carmen traded career aerospace defense software engineer working projects like space shuttleprogram opportunity establish home dÃ©cor business subsequently travel globe writing art,digital media
experienced digital marketing executive demonstrated history working leisure travel trade tourismsector higher education skilled social media management content creation seo digital marketing cms,digital media
ex certificate membership indian chapter leadership excellence harvard square,digital media
a digital storyteller brand professional working exciting project sports i passion forconnecting natural digital worlds follow dini ig stories hockey skiing sailing hiking,digital media
digitalrigs provides complete service clients equipping leading edgeinternet marketing tools we work build complete internet marketing strategy business,digital media
everyday new day love,digital media
experienced communications specialist demonstrated history working government administrationindustry skilled government videography digital marketing social media community relations public policystrong communications design professional graduated state university new york,digital media
ben zettler ecommerce digital marketing social media consultant certified shopify expert andfacebook marketing partner worked 150 brands athletes public figures optimizing,digital media
make drawings designing delivery export,building & construction
gvp digital media group boutique digital production company specializes digital content needsfor 20 plus years team created literally hundreds hours national tvfilm programming direct,digital media
1 b e civil pgdm marketing 200 years rich experience sales marketingproject managementbusiness development client servicing building materials mostly preengineered buildings,building & construction
highly motivated result oriented civil engineer gold medalist experience working construction sitesstructural consultancy project management company completed masters building engineering,building & construction
having total experience around 30 ms national buildings construction corporation limited a government ofindia enterprise premier construction company india schedule a mini ratna,building & construction
to provide clients true turn key build support maintenance plants propertiesafter build,building & construction
degree diploma holder civil engineer with 95 year experience building construction work,building & construction
hi name allen owner founder austbuilding construction renovation pty ltd,building & construction
project engineer execution civil construction projects residential apartments villas industrial unitedarab emirates commercial buildings,building & construction
specialties c8 state california concrete contractor ?license,building & construction
im content creator website designer video editor entrepreneur moved los angeles acquired ba intelevision film media studiesstarted company 360 photography tours small businesses bigger facilities,digital media
by taking course arab center media digital marketing come away actionable digitalmarketing strategy business skills knowledge immediately implement digital campaign,digital media
a passionate entrepreneur product development technology manager 15 years ?experience planningevaluating commercializing new technologies designing strategic roadmaps managing applied research,digital media
akv digital media best digital marketing agency cochin kerala indiaour expertise teams ideas create totransform realitywe help build business digital flat formdigital marketing solutions allyour business,digital media
experienced digital marketing specialist demonstrated history working fashion entertainmentindustry skilled digital strategy social media media planning buying online partner acquisitions management,digital media
a selfstarter quick learnerversatile skill set written oral communication experience marketing sales customer service received best employee award excellence customer service leading team projectsrecognized skills mentoring employees mediating customer,digital media
please feel free contact programmatic performance marketingskype livebhupeshrao,digital media
experienced chief general manager demonstrated history working government administration industryskilled financial risk risk management banking corporate finance bank mergers strong finance professional,banking
a result oriented engineering professional 9 years experience setting strategies business processeskpis systems merger acquisition,engineering
1author 40 books banking finance economics law managementsome books recognizedand awarded ministry finance ministry agriculture maharashtra rajya hindi sahitya academy government,banking
availablesurface preparation,engineering
experienced finance demonstrated history working banking industry skilled credit risk riskmanagement banking cross selling loans strong finance professional bachelor science bsc focused inmba finance amar singh college srinagar,banking
piping world institute explores world top job opportunities bring make search betterprospects much easier thought a lot well paid professionals reached right destination pw,engineering
senior corporate treasury professional 105 years track record corporate treasury functions forex dealingsstatutory compliances risk management trade finance banking across diverse organizations,banking
experienced senior design engineer demonstrated history working biotechnology industry skilled inautocad power plants mechanical electrical plumbing mep power distribution project management,engineering
i mechanical engineering graduate pg mba worked mahindra mahindra ltd 15 years variousfields like supplier quality supplier upgradation procurement logistics now icrisat head transport servicesand automobile,automobile
lt,engineering
since oct ?09 canara bank indian government undertaking marketing officerkey deliverables,banking
hindustan aerospace engineering known one best aircraft maintenance engineering colleges india forits dedicated experienced faculties conducive educational environment state art infrastructure best dgca,engineering
student transportation automobile design,automobile
i joined state bank india probationary officer 1972 rose level deputy managing director lastassignment managing director state bank patiala associate sbi position i retired,banking
adhiraj electrical and engineering electrical engineering contractors electrical traders we gainedexpertise electrical engineering work procurement services now leading electrical engineering contractors,engineering
sap banking bank analyzer deposit loan management credit portfolio management collateral managementcalculation management calculation procedures risk management default probability exposure cvar operational,banking
experienced trade finance specialist demonstrated history working international trade developmentindustry skilled banking foreign exchange fx options commercial banking credit risk management strong,banking
experienced business partner demonstrated history working mechanical industrial engineeringindustry skilled matlab cnc operation sql microsoft word engineering strong consulting professional aengineer ?degree focused mechanical engineering lingayas university,engineering
looking overall financial requirements group,banking
a professional nearly 23 years rich experience managing operations focus top line profitabilitywhile ensuring optimal utilization resources banking insurance sector,banking
experienced business partner demonstrated history working mechanical industrial engineeringindustry skilled matlab cnc operation sql microsoft word engineering strong consulting professional aengineer ?degree focused mechanical engineering lingayas university,engineering
i taken lot photos nearly 6 years nowthe feeling satisfaction get achieving exactly planned shoot thats exactly feeling istrive work towards day in day out,automobile
vision aimssee oneself poised exponential growth field financial management financial modeling equity research,banking
highly accomplished mechanical engineer overall working experience total twelve 12 years metal mineral industry rich experience design water systems utilities including design recirulating water,engineering
my phd theoretical analysis complexity analysis mapping algorithmic aspects formal verification aftermy phd i worked telecommunications network management software lab i developed distributed algorithms,engineering
with citi tts last 10 years across mumbai london dulin various roles tts business management presentfinance lead finance officer london uk team manager avp finance coe mumbai over 14years workexperience banking tts,banking
curriculum vitae,engineering
hi my name sriram i third generation entrepreneur financial consultant coming family financialadvisors chartered accountants i exposed life consultant early age i started,banking
siddhartha sharma vice president technology automobiles otuslivecom hes also consulting editor fortechnology automobiles jagrancom dainik jagran he former editor technology automobiles,automobile
ship design piping engineer,engineering
senior leader 20 years rich experience presales consulting solution program delivery ontransformation programs global banks,banking
curretly working icici bank i total experience one year costing trainee mahindra mahindra fessector kandivali plant accounts finance department,banking
with 20 years experience financial payments industry maria division executive bankingoperations business management previously group executive payments senior management,banking
experienced collections manager demonstrated history working financial services industry skilled inportfolio management vendor management banking strong professional graduated eastern institute forintegrated learning in management,banking
retail asset risk management,banking
a motivated resourceful manager 27 years banking experience set kyc boardingand payments departments an experienced professional strong track record leading motivating anddeveloping teams driving performance implementing effective efficient processes procedures,banking
i live breathe treasury,banking
a licensed financial services professional 15 years experience financial services industry providingsuperior service internal external clients i highly motivated team player proven skills external,banking
a prone learner learning new thingsi started first job genpact cash application process learned maintain customer,banking
seasoned executive director regulatory professional 20 years experience providing leadership andregulatory oversight financial institutions extensive experience aspects executivelevel banking leadership,banking
mha carpenter box leading regional firm chartered accountants chartered tax advisers business adviserswith offices gatwick worthing brighton established 90 years ago headcount 170 act,banking
mba candidate five years professional experience investment banking debt syndication greenfield financecfa iii candidate excellent analytical skills proven ability manage bigticket transactions expertise includes,banking
i highenergy businesssales manager solid track record performance software financial servicessales key strengths include ability meet exceed goalstargets strategic vision leadership gift,banking
promoting basic research science engineering provide financial assistance persons engaged suchresearch academic institutions research development laboratories industrial concerns agencies,engineering
promoting basic research science engineering provide financial assistance persons engaged suchresearch academic institutions research development laboratories industrial concerns agencies,engineering
intended build career leading corporate hitech environment committed dedicated people willhelp explore fully release potential i willing key role player challenging creativeambiance,engineering
be graduate 7 years professional work experience pdmspiping 1 year experience stress analysis usingrohr2 software,engineering
8 yers experience matrial handling projects coal cement industrychecking drawing belt conveyors reversible belt conveyors bucket elevator weight feeders equipments like,engineering
a project engineer proven track record monitoring execution civil engineering works including marineworks maintenance work,engineering
head civil engineering department dkte societys textile engineering institute ichalkaranji,engineering
experienced head of operations demonstrated history working industrial automation industry skilled inautocad negotiation operations management power plants project estimation strong operations professionalwith master technology mtech focused mechanical maharshi dayanand university,engineering
we help youngsters especially fresheres institute prepare interview counselling andmock interview process if knowledge capture less impart make knowledgeable,engineering
our product range comprises water chemical pump accessories centrifugal pump gear pump submersiblepump barreldrum pumps aodd many products also special pp pvdf pumps,engineering
1 all types filters housings manufacturing,engineering
im working suzlon 2007 dec 15as srengineer now i working powerica ltd site managergujarat area incharge operation maintenance i experience windmill o malongwith experience,engineering
from acquisitions project management development quality control 11 years work experience i havehad chance work varied areas academic editorial this kind exposure i need take,engineering
i versatile data science executive passionate driving value people businesses dataanalytics models algorithms i seek data science applications positive impact i also enjoy,engineering
techcon consulting engineering growing technical consulting firm based mumbai serving cement andmineral processing industries worldwide,engineering
world journal nano science engineering wjnse peerreviewed openaccess journal established march2011 scientific research publishing inc scirp it contains original innovative research pertaining,engineering
experienced professor former head department computer science engineering national instituteof technology karnataka surathkal india demonstrated history working higher education institution,engineering
process engineer laurus labs,engineering
experienced head of product development demonstrated history working types shoes leatherfabric fashion industry skilled trend analysis retail footwear wholesale sourcing strong product,engineering
environmental engineer 55 years experience adept designing waste water supply solid wastemanagement systems i experienced cocoordinating facilitate projects recordings evaluating site data,engineering
working independently design engineering project management consultant also providing architecturaldesign solutions multidisciplinary projects such industrial commercial interiors textiles etc required,engineering
an engineering consultant automation industries,engineering
experienced design engineer demonstrated history working design industry skilled autocad saperp pdms design pdms draft oil gas strong engineering professional bachelor engineering befocused mechanical engineering mkumarasamy college of engineering karur,engineering
sar group industries iso 90012008 company established 2000 one indias leading agro automobileindustry sar group industries aims directly reach end users products,automobile
i do work of liasoning many companiesand develop jobs for forgings other companiesmy duty toexecute supply smoothly tata motors industries,automobile
to work firm professional work driven environment i utilize apply knowledge skills whichwould enable fresh graduate grow fulfilling organizational goals,automobile
i graduated art polytechnic deploma mechautomobile computer diploma ms office,automobile
i working ggs engineering services pvtltd design engineerinterested automobile design products design new innovative power challenging environment,automobile
currently business correspondent the economic times auto etauto indias largest automobile portal,automobile
im mechanical engineer vit university vellore working automobile journalist since 2015 my primary tasksinclude eventlaunch coverage generating content form news stories feature stories car reviews formultiple platforms including print digital television,automobile
entrepreneur automobile designer engineer,automobile
real estate consultant engaged selling buying commercialresidential property also deal joint ventureproperty dealing high medium value project,automobile
biw fixture desinging,automobile
head of operations demonstrated history working hospitality industry strong operations professionalskilled catering food beverage hotel management hospitality industry banquet operations,food & beverages
experienced chief executive officer demonstrated history working food beverages industry skilled inresearch microsoft excel management microsoft word microsoft powerpoint strong business developmentprofessional graduated savitribai phule pune university,food & beverages
annapurna leading fmcg brand entire north eastern india wide range food products dairy agroand food beverages sector,food & beverages
?global foods beverage co ?pioneer among regional foodbeverage brands north zone india starting in2006 company come long way past 13 years establish leading regional tea brand uput,food & beverages
aviation food beverages real estate businesses industry involves socialize new peopleall world here i,food & beverages
our company one oldest leading importers distributors premium alcoholic products aroundthe globe distributing pan india domestic market well travel retail airport duty free shops,food & beverages
welcome neeru food n beverageswe delighted us journey healthier life we believe body needs good care,food & beverages
main purpose managing director,food & beverages
dynamic professional nearly 14 years rich experience quality assurance food safety productdesignspecifications process standardization qualityproduction planning vendor audit inspection testing,food & beverages
pure shot presents variety beverages fmcg world waiting long time optimumstandards quality targets grow exponentially time develop pan india distribution,food & beverages
we slay everyday ?india ?best coffee slay exists change way india drinks coffee,food & beverages
sustaible devlopment ai user interface,food & beverages
firm believer team work passionate connect serve customers holistic approach providing valueadditions had journey across process industries food beverages chemicals pharmaceutical focus customer,food & beverages
experienced manager demonstrated history working hospitality industry skilled luxury managementcatering food beverage interpersonal skills employee management customer satisfaction strong operationsprofessional bachelors degree hospitality administrationmanagement ihm pusa new delhi,food & beverages
vitaz food beverages pvt ltdmanufacturers instant drink powders,food & beverages
?a competent professional 13 years ?experience operations guest servicing quality compliancepeople management training hospitality industry presently associated radisson blu plaza delhi,food & beverages
over 16 years work experience hospitality industry india dubai qatar bar restaurant food beverage department operations work productive dynamic environment offers challenging career,food & beverages
confident selfmotivated proactive result oriented professional profound background food safety hygienequality assurance process control sound knowledge experience food beverage cosmetic ceramic,food & beverages
experienced team leader demonstrated history working hospitality industry skilled food beverageevent planning customer service microsoft word sales strong operations professional hotel management,food & beverages
hard smart worker,food & beverages
experienced fnb professional 18 years experience equal command fb service food productionwith demonstrated history working hospitality industry skilled catering food beverage hotelmanagement menu development strong operations professional graduated ihm kolkota,food & beverages
experienced fnb professional 18 years experience equal command fb service food productionwith demonstrated history working hospitality industry skilled catering food beverage hotelmanagement menu development strong operations professional graduated ihm kolkota,food & beverages
i shantanu chakraborty working director food beverage taj group hotels,food & beverages
i twelve years experience hotel industry majority starwood hotels carlsonrezidor taj group hotels devi garh udaipur now lebua followed lebua jaipur presently working,food & beverages
represent hong kong joining asiaoceania sommelier competition november 2009 osaka japan,food & beverages
experienced food beverage specialist demonstrated history working hospitality industry skilled inhospitality industry preopening tourism coffee shops food beverage strong business development,food & beverages
over fifteen years hospitality work experience india reputed organizations namely taj group ofhotels the leela palace bangalore the park itc hotels group presently working food beverage manager,food & beverages
we would like introduce self manufacturer exporter sterilized canned food pulses vegetables fruitsready eat pastes in west zone gujarat india,food & beverages
with demonstrated history working financial services industry skilled entrepreneurship strategic planningfinancial inclusion strategy financial services strong business development professional,finance
experienced assistant manager demonstrated history working financial services industry skilled riskmanagement banking auditing strategic planning business development strong professional master ofbusiness administration mba focused marketing hnbgu srinagar,finance
expierance micro finance two wheeler four wheeler sales finance buissness loan,finance
